stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
7,publish,20210122,22050,"Ford KA",Usado,57900,Ford,KA,,2018,2019,53621,Manual,Flex,Branco,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS,Bancos em couro,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/01/FORD-KA-SD-BCO-01.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/01/FORD-KA-SD-BCO-02.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/01/FORD-KA-SD-BCO-03.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/01/FORD-KA-SD-BCO-04.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/01/FORD-KA-SD-BCO-05.jpeg",N/A,listings,"UNAI - MG",,,,,,7,"SE SEDAN",1.5,"Ford KA  1.5 SE Sedan     ",53621,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Pintura metálica|Som mp3|Trava elétrica|Vidro elétrico"
3,publish,20210128,22263,"Volkswagen Fox",Usado,28900,Volkswagen,Fox,,2011,2012,118357,Manual,Flex,Preto,4,Hatchback,"Ar condicionado,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3","http://www.noroestemotors.com/wp-content/uploads/2021/01/e8ba47b6-8ea2-49e7-96cd-8ece6703ec52.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/f66c0dbe-bf7b-4059-b92f-e41527d9826f.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/40e42588-c427-4e15-8de2-055fcf10380c.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/dc9635ce-9ca8-4f81-98d4-2bb64450f4b8.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/9c081b52-eec1-4dfb-9d09-f20c30cf3d9a.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/e28487f8-7fe4-46eb-9741-d249a4dc4a23.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/25ec3cd6-7a6a-442e-8e7b-1010a3e09736.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/4076b615-c712-4d75-9123-bb65936ef22a.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/56d8dbbf-7bd4-4ccd-bee3-bf562a52c760.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/517a9a0a-713f-4495-bb5c-739e44c23897.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/b9b0c032-4f25-400a-9516-c7ef05df1ed4.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/01/f55d4684-7ff5-45da-9b4a-055c4519f1f4.jpg","FOX 1.0 GII  TREND ANO 2012/2012 - R$ 28.900

 - ar condicionado
- direção hidráulica
- vidros elétricos dianteiro
- travas elétricas
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- limpador do vidro traseiro
- KM - 118357

- roda de liga leve - 245/70 R16
Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,on,,,3,"1.0 Trend G3",1.0,"Volkswagen Fox  1.0 Trend G3    ",118357,"Ar condicionado|Direção hidráulica|Som mp3|Trava elétrica|Vidro elétrico"
3,publish,20210205,22638,"Ford Fiesta",Usado,24900,Ford,Fiesta,,2011,2011,127985,Manual,Flex,Preto,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica","http://www.noroestemotors.com/wp-content/uploads/2021/02/e2b2f7e0-aca9-4f6a-9d2c-5f2b95a011e6.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/abdf3a4e-959a-4ca2-8db7-4c198733f4e1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/3a16c4fe-5e86-47fb-80da-1989c4e6c6ea.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/b68bae1d-158c-473e-8fc1-6117115792ce.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/6b2a7599-dfcd-402c-b5b0-c189037ce4c0.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/f7977e7f-e4d6-4143-b71f-57510f55f6f0.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/902c453c-7892-4da6-8aa8-9a516f421513.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/705ce5b2-2694-4ae8-a56e-ef3beb41f147.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/60e473b4-06f1-4bb0-92b6-07b0b505a289.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/ac178d9d-4f2d-43af-b360-b60006226a47.jpg","FIESTA 1.6 SEDAN FLEX ANO 2011/2011 - R$ 24.900

- ar condicionado
- direção hidráulica
- alarme 
- vidros elétricos dianteiros
- travas elétricas
- porta mala elétrico
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- KM - 127985

Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Crist",listings,"UNAI - MG",,,on,,,3,1.6,1.6,"Ford Fiesta  1.6      ",127985,"Alarme|Ar condicionado|Direção hidráulica|Trava elétrica|Vidro elétrico"
7,publish,20210209,22691,"Fiat Mobi",Usado,44900,Fiat,Mobi,,2018,2018,63000,Manual,Flex,Vermelho,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-10.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/FIAT-MOBI-2018-04-02-2021-02.jpg","FIAT MOBI DRIVE VELOCITY, CARRO EM EXCELENTE ESTADO DE CONSERVAÇÃO, ÚNICO DONO, COM COMPUTADOR DE BORDO, CAMERA DE RE, CARRO COMPLETO DE SERIE, FICOU INTERESSADO ENTRE EM CONTATO PARA MAIORES INFORMAÇÕES.",listings,UNAI-MG,,,,,,7,"DRIVE VELOCITY",1.0,"Fiat Mobi  1.0 Drive Velocity     ",63000,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210212,22797,"Toyota Hilux SW4",Usado,300000,Toyota,"Hilux SW4",,2018,2019,68748,Automático,Diesel,Branco,4,,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/02/EAB7BC51-DCFA-4F84-AAC3-1D5FBB2B1E8B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/7D86A4B1-A340-44DD-B998-9742D96F0ACF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/DE00709E-40FF-4960-B0DD-3CB9CC281A8B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/AEDED845-E27E-42C2-948C-C5057C964C7B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/D7486407-820C-4464-90F8-9B7B1DEB4C9F.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/2C2E8310-4090-49D7-9C4F-EA223A10CBCF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/33370F25-41B5-4122-A0B3-4C3D58F74CF8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/1B725F4D-5FF9-4514-9143-AE5953DB7442.jpeg",N/A,listings,Unai,,,on,,,46,"DIAMOND 7 LUGARES",2.8,"Toyota Hilux SW4  2.8 Diamond 7 Lugares    ",68748,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|DVD player|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210215,22807,"Fiat Strada",Usado,59900,Fiat,Strada,,2015,2016,97358,Manual,Flex,Branco,3,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/02/A73FD259-160F-4328-B16A-2ECD70CD3B14.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/8A0599F7-8368-4DFC-99DD-5F93DF202563.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/DE018F26-FEAF-40E6-B802-A76A3C44D2D8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/AE30712E-4506-46FE-9CE0-EE4972EF363A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/4105109F-064C-4325-A48D-A9B38DB826F2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/E74EAAB1-AAD3-4CCC-A417-C21160D0D496.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/1DEA79E2-BF2A-4ACE-8A94-2E913645FC39.jpeg",N/A,listings,Unai,,,on,,,46,Adventure,1.8,"Fiat Strada  1.8 Adventure      ",97358,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210215,22816,"Volkswagen Voyage",Usado,39900,Volkswagen,Voyage,,2014,2015,125785,Manual,Flex,Prata,4,,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/02/317DA9BF-43DB-472C-8A04-D717BB71949D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/C1ADDC64-2C7D-4323-980C-42E1E5D69F43.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/3C7F30E0-F76F-4897-892A-0FB0952B86BC.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/61BC4724-3BED-4683-8597-390C0CDB53BB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/DBE7337D-DE0D-40E1-A14B-53FA5D036647.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/96B023DE-D9A2-428B-B64D-5166E1EEE17D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/64E688BC-AD80-4AF2-AB66-FD3F5A2F0061.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/4CF61229-3573-415A-B7F0-BC682C3021AB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/E6758139-35F8-47F1-A76F-DF9DD5164F9F.jpeg",N/A,listings,Unai,,,on,,,46,COMFORTLINE,1.6,"Volkswagen Voyage  1.6 Comfortline      ",125785,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210215,22827,"Volkswagen Saveiro",Usado,35900,Volkswagen,Saveiro,,2013,2014,115428,Manual,Flex,Prata,,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/02/FD376EF1-9671-4AA0-8620-B1E7A225F44D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/2B9D58A6-C071-48D3-A3A8-98C9063D950C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/511190F8-FF2A-49F4-8AB6-4F04899CC016.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/8C74C550-106D-4895-9196-4B4291B4AC41.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/8AACAB4E-8F71-48C0-B458-A49E18E3E38A.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/D2F5F799-CA4D-4D4E-B3B9-5623B4F07F6D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/0A0F728C-4314-4D49-8DE7-9C5BE0DFE4EF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/CD4B53EA-5899-41DA-BABA-E4FF8822B6B9.jpeg",N/A,listings,Unai,,,on,,,46,"TREND CE",1.6,"Volkswagen Saveiro  1.6 Trend CE     ",115428,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210215,22837,"Chevrolet Corsa",Usado,18900,Chevrolet,Corsa,,2008,2009,171535,Manual,Flex,Verde,,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/02/914360B1-97B2-4B58-9054-D00616886197.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/E23A5BE4-C9D1-4359-8F98-9AA9C0646663.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/77CCBA7C-B74A-477A-A443-A63065B0F59D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/EC77C20A-B416-4238-ABF0-D51BA10976DB.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/E2CC48C0-436A-4EC3-8B35-DD5A052EC7BF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/EAC059A0-EE7F-439D-B01F-3B695EE0A792.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/90BC931E-7A95-4A9A-A30A-A6EB7919C4E6.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/1BC7436D-6C85-48DD-934C-9DF3B80DB54D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/02/C941AFB8-20D0-430F-BC57-20BDD4628735.jpeg",N/A,listings,Unai,,,on,,,46,"Classic life",1.0,"Chevrolet Corsa  1.0 Classic Life     ",171535,"Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Trava elétrica|Vidro elétrico"
3,publish,20210215,22909,"Honda Civic",Usado,116900,Honda,Civic,,2019,2020,30555,CVT,Flex,Prata,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/02/3d9a00d3-8ec0-4232-bf7d-4cb52bbccd75.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/8734e726-2cd2-4b84-9947-9da63eaf20cd.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/41ebd032-6770-4a0a-a387-0300390e4798.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/92faf1e6-d585-49e4-9b33-11a8cc4d37cf.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/6b8ae555-7173-4e27-b4ed-26ab88487e51.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/4aa1691a-4bed-4f90-9247-9a89a1a5faa5.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/0add72cb-e1ca-4412-aabe-0dcdaceac4ee.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/2a8a89cb-053f-4946-b3b3-0ffed7e4c497.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/c0767450-8b43-43e0-b11b-a2192973f2ab.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/7d659d6c-8bc3-4892-9326-0a3b553b1145.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/24ca9af5-b63a-4406-a622-18463ab8b401.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/897ffe4f-df35-469a-b0bc-f26b57c20062.jpg","HONDA CIVIC 2.0 EXL CÂMBIO CVT ANO 2019/2020 - R$ 114.900

- ar-condicionado digital bizona com saída para o banco traseiro
- direção elétrica
- computador de bordo
- chave presencial
- troca de marchas no volante - ( borboleta )
- controle  automático de velocidade 
- controle de estabiliade
- Kit Multimídia 
- Comando de  áudio no volante
- freio de estacionamento elètrico
- alarme 
- vidros elétricos dianteiros
- vidros elétricos traseiros
- travas elétricas
- conexão usb
- sensor de estacionamento dianteiro e traseiro
- Travamento automático das portas a 15 km/h
- retrovisores rebatimento elétricos
- Faróis de neblina halógenos
- Faróis principais halógenos com acendimento automático
- Alerta de farol ligado e desligamento automático após 15 segundos
- Console central com descansa-braço deslizante, porta-objetos e porta-copos
- airbag motorista
- airbag passageiro 
- freios ABS 
- volante com regulagem de altura 
- banco com regulagem de altura 
- bancos de couro 
- encosto cabeça traseiro
- desemb. traseiro
- porta mala elétrico
- roda liga leve - 215/50 R17
- KM - 30555

Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão",listings,"UNAI - MG",,,on,,,3,"2.0 EXL",2.0,"Honda Civic  2.0 EXL     ",30555,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
5,publish,20210219,23049,"Chevrolet Cobalt",Usado,43900,Chevrolet,Cobalt,,2013,2014,115653,Automático,Flex,Verde,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160347966.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160315943.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160327719.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160358980.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160443579.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160502433.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160654733.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160648126.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160712954.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160609965.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/IMG_20210219_160623699.jpg","🚘 CHEVROLET COBALT 
 1.8 MPFI LTZ 8V FLEX 4P AUTOMÁTICO

 📅 2013/2014
——————————
IPVA pago
Licenciado
 —————————— 
 Mais infos:
115653 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Desembaçador traseiro
Air bag duplo
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Porta-copos
Farol de neblina
Comando de áudio e telefone no volante
Banco bi-partido
MP3 Player
Pára-choques na cor do veículo

Acesse http://www.mercantilveiculos.com.br/ e confira todo nosso estoque atualizado ou fale com de nossos consultores api.whatsapp.com/send?phone=5538999619661 Whats.",listings,"Unaí Mg",,,,,,5,"LTZ AUTOMÁTICO",1.8,"Chevrolet Cobalt  1.8 LTZ AutomÁtico     ",115653,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
3,publish,20210219,23087,"Nissan Versa",Usado,64900,Nissan,Versa,,2019,2020,7273,CVT,Flex,Preto,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, DVD player, Rodas de liga leve,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/02/4de7eb15-6813-481c-893a-a2c81c086846.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/dcef512b-e81f-49d2-83c8-7a6892866a18.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/9202a955-d182-47e0-b904-f1849f35196c.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/3f205b32-47c3-4f17-a4dd-1ad1cbde6c7c.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/225dfce6-9406-4499-82dd-8652bcee80fb.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/0d5d2c2b-4fe8-4315-9fea-f2e5828cccf1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/3bc1e3fd-e3ff-4142-9777-5f79ec2f1112.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/a1a32b2d-c64c-4bfa-875b-f74014c6ab48.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/b9c90263-2e8a-45d8-b3b3-46de341528d7.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/9b2d162e-cae9-4dc6-87d9-a02ac11eaef4.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/0843da0a-0e78-4695-ba5a-0d957bac9cfa.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/8a6d40b5-3b56-43ae-a03f-0d84e50fed8b.jpg","VERSA SV 1.6 CÂMBIO CVT ANO 2019/2020 - R$ 64.900

- ar-condicionado
- direção elétrica
- computador de bordo
- controle  automático de velocidade 
- Kit Multimídia 
- Comando de  áudio no volante
- alarme 
- vidros elétricos dianteiros
- vidros elétricos traseiros
- travas elétricas
- retrovisores  elétrico
- Faróis de neblina 
- airbag motorista
- airbag passageiro 
- freios ABS 
- volante com regulagem de altura 
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- porta mala elétrico
- roda liga leve - 185/65 R15
- KM - 7.273

Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão",listings,"UNAI - MG",,,on,,,3,"1.6 SV",1.6,"Nissan Versa  1.6 SV     ",7273,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|DVD player|Pintura metálica|Rodas de liga leve|Trava elétrica|Vidro elétrico"
3,publish,20210227,23252,"Fiat Palio",Usado,28900,Fiat,Palio,,2015,2016,120139,Manual,Flex,Vermelho,4,Hatchback,"Alarme,Vidro elétrico,Trava elétrica","http://www.noroestemotors.com/wp-content/uploads/2021/02/50d9ddef-1385-4854-8b84-c874513045d6.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/dbb19987-73bb-4781-af7a-51db0f66ac7b.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/0c67aea5-bdab-44e7-983c-30539592845e.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/217432c9-dddd-4036-905a-7cbfe5a87422.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/40ca9b75-87d7-4ef0-ad83-9adb1b91a20d.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/c3d8323b-e89e-4179-b244-43e2973efd5d.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/913aa4b0-15f0-4517-8ea3-65312ced0462.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/458d68f4-3fb7-4889-9832-47cd3ecc6201.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/6697eb8a-134f-4388-ae3a-9d1c9218b295.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/06ec8b63-6cb7-4a52-9117-4f6fa12a6809.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/0f98696c-0e10-42cc-8e16-025a6e8f46d3.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/02/b416a709-72ee-4082-b401-d62865a5aad0.jpg","PALIO 1.0 FIRE FLEX ANO 2015/2016 - R$ 28.900
- OBS: imposto exercício de 2021 - pago
- alarme 
- vidros elétricos dianteiros
- travas elétricas
- farol de neblina
- encosto cabeça traseiro
- desemb. traseiro
- limpador vidro traseiro
- KM - 120139
Tel.: (38) 3676-7522
       (38) 9.9810-7913 (Waldeon)
       (38) 9.9928-0185 (Nelson) 
       (38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristovão",listings,"UNAI - MG",,,on,,,3,"1.0 Fire",1.0,"Fiat Palio  1.0 Fire     ",120139,"Alarme|Trava elétrica|Vidro elétrico"
