stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
4,publish,20220914,39918,"Volkswagen Amarok",Usado,160000,Volkswagen,Amarok,,2019,2019,118012,Automático,Diesel,Cinza,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve","http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0117.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0120.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0118.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0121.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0119.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0115.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0116.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/IMG-20220914-WA0114.jpg",N/A,listings,Unaí,,,,,,4,Confortline,2.0,"Volkswagen Amarok  2.0 Confortline      ",118012,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Rodas de liga leve|Trava elétrica|Vidro elétrico"
55,publish,20220914,39928,"Fiat Palio",Usado,37500,Fiat,Palio,,2016,2016,83618,Manual,Flex,Branco,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/09/283f78e8-0909-4202-bf24-0613aacc2c4b.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1c40d6e9-c70b-4a41-8eba-42ffda43bf5a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/662eb0bb-839d-49c0-9847-10623bb00267.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/b1143e69-eb15-4655-9164-f9525b771bdf.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/e85fb398-db59-4881-8fed-214bf6193d3c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/9075783e-2b8b-441e-9903-c181108821eb.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/47363246-28f3-482f-90e2-57ce7baf7610.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/28a344d9-d149-4e5d-9e02-ec2e7f2bd064.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d3ba3e28-6da1-40a3-b07c-c18946519728.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/28b874cb-b5c7-4a58-90b7-c6141af6a965.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/4f4995aa-e136-4937-adca-76d84029cbdf.jpg","🚘 FIAT PALIO WAY
 1.0 MPI FIRE 8V FLEX 4P MANUAL
 📅 2016/2016
 💰 Valor: R$ 37.500,00

 Mais infos:
83618 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Freio ABS
Air bag do motorista
Desembaçador traseiro
Air bag duplo
Ar quente
Limpador traseiro
Rádio
Computador de bordo
Distribuição eletrônica de frenagem
MP3 Player
Pára-choques na cor do veiculo 

Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,WAY,1.0,"Fiat Palio  1.0 WAY      ",83618,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220915,39941,"Chevrolet Prisma",Usado,53900,Chevrolet,Prisma,,2019,2019,71406,Manual,Flex,Cinza,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/09/e6dbe5e3-0223-4cc2-8d73-10311fa02854.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/3839290d-5f73-4039-8ae0-8eff33b0f259.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/bdb95a8c-646c-4acc-a94f-96684d3cb97f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/811bb040-1a6e-48de-a5ed-af1a5fd4af87.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/faa3dbb2-5945-47ca-a657-40c5b81e88d6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/9404e6b0-cf74-4208-acf3-bf29874f9479.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/3801dcc9-4149-452f-a405-0ccce8c9794d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/e5cfa9b2-a43e-4e0d-861a-b149741b22c9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/b75dabd9-1a59-455d-8952-42ab2252d977.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/f1dec94b-e650-4972-bc22-85b2034a53a4.jpg","🚘 CHEVROLET PRISMA 
 1.0 MPFI JOY 8V FLEX 4P MANUAL
 📅 2019/2019
 💰 Valor: R$53.900,00
 Mais infos:
71406 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Desembaçador traseiro
Air bag duplo
Rádio
Encosto de cabeça traseiro
Computador de bordo
Porta-copos
Direção Elétrica
MP3 Player
Pára-choques na cor do veículo
Fale com um de nossos consultores api.whatsapp.com/send?phone=5538998063246
 Whats",listings,"Unai MG",,,,,,55,"JOY 1.0",1.0,"Chevrolet Prisma  JOY 1.0     ",71406,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220915,39953,"Honda HRV",Usado,88000,Honda,HRV,,2016,2016,110059,CVT,Flex,Cinza,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve","http://www.noroestemotors.com/wp-content/uploads/2022/09/051cceff-13d2-45cb-a417-aa7bc2576764.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/0d058bb6-1f09-4e80-8ea5-4a16358b0bad.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/9a384897-76d4-44ae-8fa2-1eaa292eadc4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/05359bce-3ea2-4891-8673-82b46c04c6e4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/26be8792-e2f3-437f-bcc2-da501e74b3ee.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/bd187797-a919-44a7-971a-334ac43dc3d4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/9a913344-e4e1-43c7-ad9e-d21490274500.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5f954eba-8248-423b-bcf2-91bb95b2e339.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5abd0075-3c11-4e2c-902e-0b8303a6daba.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/a8b872bb-9c14-4cf4-996e-4071942b60a5.jpg","🚘 HONDA HR-V 
 1.8 16V FLEX LX 4P AUTOMÁTICO
 📅 2016/2016
 💰 Valor: R$ 88.000,00

 Mais infos:
109466 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Desembaçador traseiro
Air bag duplo
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Banco do motorista com ajuste de altura
Computador de bordo
Porta-copos
Farol de neblina
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Distribuição eletrônica de frenagem
MP3 Player
Pára-choques na cor do veículo  

Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,LX,1.8,"Honda HRV  1.8 LX      ",110059,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20220916,39965,"Volkswagen Amarok",Usado,219900,Volkswagen,Amarok,,2018,2019,114288,Automático,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-01.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/VOLKSWAGEN-AMAROK-V6-2018-19-BRANCA-10.jpg",N/A,listings,UNAI,,,,,,7,"Highline v6",3.0,"Volkswagen Amarok  3.0 Highline V6     ",114288,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Direção hidráulica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220919,39977,"Fiat Toro",Usado,196000,Fiat,Toro,,2021,2022,32732,CVT,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/3c6dcc9d-4a51-4cad-b479-8e2bff426645.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/079b00a3-26aa-4d17-b726-969754c90e8e.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/73e07735-2af1-4a5d-8005-b13613f1dd72.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/c024122e-87c6-4677-a633-d3147907a861.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5d795e5d-c06d-4cbf-bccd-9b75f30a537a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/2a154d42-a01c-40ec-a908-b59a2a2d7655.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/78c9e6a3-085e-43c5-b8ad-9d30446006fb.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/8ef4bdf0-c838-47be-8c89-e2525a3e8d52.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ffbe9d8d-8eec-47a7-b5c8-07c7fcf5b9ee.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/afb29758-fc7f-4f88-8ed6-ffc1e4d60392.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d34f5ba9-194e-4e56-820e-56643a9b71a4.jpg","FIAT TORO
2.0 16V TURBO DIESEL ULTRA 4WD AT9
📅 2021/2022
💰 Valor: R$ 196.000,00
 Mais infos:
32732 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Ar quente
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Tração 4x4
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Capota marítima
Protetor de caçamba
Porta-copos
Ar condicionado digital
Farol de neblina
GPS
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Controle de estabilidade
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,ULTRA,2.0,"Fiat Toro  2.0 Ultra      ",32732,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
3,publish,20220919,39990,"Ford Ecosport",Usado,46900,Ford,Ecosport,,2012,2012,139255,Manual,Flex,Vermelho,4,SUV,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3","http://www.noroestemotors.com/wp-content/uploads/2022/09/a7cbf2c5-ae2b-4678-ac3d-ce10a04503f0.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d38dd27d-c895-4518-9b36-569e1aa861bc.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/eebdc7f7-7f6e-48bc-9c6a-9bba3d8d0b65.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/13b015c4-dfc1-45d6-83f8-295a986e25af.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/6f6d2bc0-6ed8-428a-8267-08263f8393e8.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ae86b566-c3c0-470c-8917-179d4e7604ff.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1ced4ddb-ce32-40c2-9c6d-1f721b20d58a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ab5b9e63-d034-4102-892f-87a92125ff0f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/cd22591d-476b-4251-9fdc-5ac044d739d2.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/4077e450-d251-4aeb-9c18-d269ba96ffd6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/143fc2cd-9199-4904-9fc8-05138218cb86.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/bcd8a05f-8309-44e1-ae77-a7f85e8a6e5d.jpg","ECOSPORT XLT  FREESTYLE 1.6 FLEX MANUAL 5MARCHAS ANO 2012/2012  - R$  46.900
- ar condicionado 
- direção hidráulica
- computador de bordo
- cd player com MP3  
- Comando de áudio no volante
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- retrovisores elétricos
- volante com regulagem de altura 
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- limpador de vidro traseiro
- rodas de liga leve   205/60 R15   
- tanque de combustivel   54 litros
- porta-malas  (L) 296 litros
- potência do motor - 107 cv (A) 101 cv (G) a 5500 rpm
- KM - 139255
- cor - vermelha

Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,,,,3,"ECOSPORT XLT FREESTYLE 1.6 FLEX MANUAL 5MARCHAS",1.6,"Ford Ecosport  Ecosport XLT Freestyle 1.6 Flex Manual ",139255,"Alarme|Ar condicionado|Direção hidráulica|Som mp3|Trava elétrica|Vidro elétrico"
3,publish,20220919,40004,"Chevrolet Cobalt",Usado,49900,Chevrolet,Cobalt,,2014,2015,146777,Manual,Flex,Branco,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS, DVD player, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/756e7c37-3f0b-446b-9800-7d811e533b83.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5d0abe27-983d-4e44-9092-33469abb3b39.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d8a7356a-ea1b-4e2e-96ae-41b797737d44.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1b0472f0-4c12-471a-b646-0b1c03c3ba37.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/560a607c-e966-42ce-864f-fda978fa5501.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/eca977cf-657b-410d-879e-9eb7099acfe0.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/8e3168ab-dc37-4f10-8eb7-308496f523c6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/19ed6436-f8d2-4dab-8f59-63ae5c09f76c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/a0b0874d-ec71-4e20-bb39-b77b2b8c8e94.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/2d17c2a7-2d4a-44a7-ae71-99004df04df6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/b78cf1bd-d8b5-45c9-ba0d-7e04602414e3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/22ec491c-875d-4374-9e47-c5fda7d44c04.jpg","COBALT LTZ 1.4 FLEX MANUAL 5MARCHAS ANO 2014/2015 -  R$ 49.900

- ar condicionado 
- direção hidráulica
- computador de bordo
- Kit Multimídia 
- entrada USB  
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- retrovisores elétricos
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura 
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- sensor de estacionamento traseiro
- rodas de liga leve  195/65/R15
- tanque de combustivel   54 litros
- porta-malas  (L) 563 litros
- potência do motor - 102 cv (A) 97 cv (G) a 6200 rpm
- KM - 146777
- cor - branca

Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,,,,3,"COBALT LTZ 1.4 FLEX MANUAL 5MARCHAS",1.4,"Chevrolet Cobalt  Cobalt LTZ 1.4 Flex Manual 5marchas ",146777,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|DVD player|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
3,publish,20220919,40018,"Hyundai IX35",Usado,71900,Hyundai,IX35,,2011,2012,125391,Automático,Gasolina,Prata,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/f46f1ccb-f048-4e1b-88df-889444e87b2d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/0a6eca01-0d90-4aa1-ba11-746044d2494b.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/8cc53cf8-1cea-4003-b68e-26e9c57b41cb-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/6bffde48-de7d-4e4f-8b74-4b5d1eaf4887.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/4bd845c1-c463-4679-9eac-001d527c0539.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/109cd211-5fbf-42ec-8334-e31ccb8aa8be.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/c88cc78c-2553-4e79-810c-7b08f07e0d27.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5242c3ca-176f-4d4c-a87e-1420d689ac6e.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/e58bfa08-f1fd-4294-b100-4ae13280d1fc.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ed7985d4-a6cc-425d-90a1-84b8acb6183d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/bd438304-db67-485f-8b3c-a507773830ef.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/43f1e6d3-21f2-47eb-acb2-a7597a61480e.jpg","ix35 2.0 GLS GASOLINA AUTOMÁTICO ANO 2011/2012 - R$ 71.900

- ar condicionado 
- direção elétrica
- computador de bordo
- Kit Multimídia
- entrada USB  
- controle automático de velocidade
- Comando de áudio no volante
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- retrovisores elétrico com setas
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- limpador de vidro traseiro
- sensor de estacionamento traseiro
- bancos de couro
- rodas de liga leve   225/60 R18  
- tanque de combustivel   58 litros
- porta-malas (L) 465 litros
- potência do motor   - 178 cv (A)  169 cv (G) a 6200 rpm
- KM - 125391

Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,,,,3,"ix35 2.0 GLS GASOLINA AUTOMÁTICO",2.0,"Hyundai IX35  Ix35 2.0 GLS Gasolina AutomÁtico  ",125391,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|DVD player|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
3,publish,20220919,40032,"Fiat Strada",Usado,116900,Fiat,Strada,,2020,2021,11723,Manual,Flex,Branco,4,Van/Utilitário,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, DVD player, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/89b5ad54-27fd-4966-a67d-77b957dacd74.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5bcff1e3-8031-4b5b-aae0-c1db21931aeb.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/6b8eeb3d-dd23-47da-b432-026789583a9f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d8f363ea-4682-48d6-a3b2-1674834491f3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/a3c7c379-33e4-4bb3-9d67-ab6ece6b3138.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/b0bfaf0a-f2c8-41d5-9154-ecfa17e626bd.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/27423328-3c60-436f-9283-1e6cba372144.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/db51bc61-217b-4a08-9bef-b74fb5531838.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/021f9782-0e1c-4f41-9d79-bb7b852f0783.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/a0cbb7e5-6f78-4de3-b6b0-d4cbf0f2dae5.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5d27b02a-c177-4c61-aa1c-5a30cf3bf961.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1773155d-e45c-4f99-948f-cbdaba7d64e3.jpg","STRADA VOLCANO 1.3 CABINE DUPLA FLEX MANUAL 5MARCHAS ANO 2020/2021 - R$ 116.900

- ar condicionado 
- direção elétrica
- computador de bordo
- Kit Multimídia
- entrada USB  
- Comando de áudio no volante
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- retrovisores elétrico com setas
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- Sensor de estacionamento traseiro
- capota maritima
- rodas de liga leve   205/60 R15  
- tanque de combustivel   55 litros
- caçamba  844 litros
- potência do motor   - 109 cv (A)  101 cv (G) a 6250 rpm
- KM - 11723

Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,,,,3,"STRADA VOLCANO 1.3 CABINE DUPLA FLEX MANUAL 5MARCHAS",1.3,"Fiat Strada  Strada Volcano 1.3 Cabine Dupla Flex ",11723,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
3,publish,20220919,40046,"Fiat Palio",Usado,43900,Fiat,Palio,,2012,2013,142897,Manual,Flex,Branco,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve","http://www.noroestemotors.com/wp-content/uploads/2022/09/892392d5-bcfa-4159-930b-778068279457.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/0fa7eacb-fe66-486f-9e16-5cf5366b239a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/52a0b2b1-d32a-477b-93e1-13cdf5a2469b.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/54af920a-c16e-404f-95b6-83b89808f15a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/4183c769-b006-46c4-a5e5-79363688d5b3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d1b9e058-174f-4315-bba0-89522815ac8d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/aa4b8120-77f4-41f3-856c-89f75e91caf8.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/f74f7e5a-df3f-4cb2-9bff-9a7bb29f3657.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/fbb008ac-59bc-4a4d-9df9-9ad18dd2ed3c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ef43c769-5ca6-4f15-94a8-20f8789d0aa4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/faf19f2a-3a8a-4ace-80b6-1a904cfde92a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/e574d5ea-e779-4769-969f-67543ede45db.jpg","PALIO SPORTING 1.6 16V FLEX MANUAL 5MARCHAS ANO 2012/2013 - R$ 43.900

- ar condicionado 
- direção hidráulica
- computador de bordo
- cd player com MP3 
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- portas-malas elétrico
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura
- banco com regulagem de altura 
- encosto cabeça traseiro
- desemb. traseiro
- limpador de vidro traseiro
- rodas de liga leve   195/55 R16  
- tanque de combustivel   48 litros
- porta-malas (L) 280 litros
- potência do motor   - 117 cv (A)  115 cv (G) a 5500 rpm
- KM - 142897

Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,,,,3,"PALIO SPORTING 1.6 16V FLEX MANUAL 5MARCHAS",1.6,"Fiat Palio  Palio Sporting 1.6 16V Flex Manual ",142897,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
